data type,image_names,label,Xmax,Ymax,Xmin,Ymin
VALIDATION,34-2020-04-29T12:29:25.085Z.jpg,pallets,0.5385406,0.2313297,0.3946557,0.16393442
VALIDATION,34-2020-04-29T12:29:25.085Z.jpg,pallets,0.5272353,0.8342441,0.38437822,0.7468124
VALIDATION,34-2020-04-29T12:29:25.085Z.jpg,pallets,0.95375127,0.33697632,0.7749229,0.26047358
VALIDATION,34-2020-04-29T12:29:25.085Z.jpg,pallets,0.56320655,0.32240438,0.38540596,0.24408014
VALIDATION,34-2020-04-29T12:29:25.085Z.jpg,pallets,0.55190134,0.5446266,0.3761562,0.4553734
VALIDATION,34-2020-04-29T12:29:25.085Z.jpg,pallets,0.9434738,0.52094716,0.7605344,0.45173043
VALIDATION,607-2020-04-29T12:39:21.327Z.jpg,,0,0,0,0
VALIDATION,210-2020-04-29T12:29:25.085Z.jpg,,0,0,0,0
VALIDATION,47-2020-04-29T12:29:25.085Z.jpg,pallets,0.61393154,0.77046263,0.26564345,0.5533808
VALIDATION,47-2020-04-29T12:29:25.085Z.jpg,pallets,0.16410862,0.94128114,0.0188902,0.8327402
VALIDATION,47-2020-04-29T12:29:25.085Z.jpg,pallets,0.609209,0.43238434,0.3305785,0.16903915
VALIDATION,47-2020-04-29T12:29:25.085Z.jpg,pallets,0.12987013,0.7811388,0.02361275,0.62811387
VALIDATION,47-2020-04-29T12:29:25.085Z.jpg,pallets,0.5903188,0.8967972,0.25974026,0.7046263
VALIDATION,47-2020-04-29T12:29:25.085Z.jpg,pallets,0.60330576,0.6494662,0.29752067,0.4252669
VALIDATION,47-2020-04-29T12:29:25.085Z.jpg,pallets,0.6186541,0.35231316,0.3116883,0.019572955
VALIDATION,47-2020-04-29T12:29:25.085Z.jpg,pallets,0.5997639,0.54092526,0.31286895,0.3113879
VALIDATION,47-2020-04-29T12:29:25.085Z.jpg,pallets,0.14639905,0.8594306,0.035419125,0.74733096
VALIDATION,600-2020-04-29T12:39:21.327Z.jpg,pallets,0.97923875,0.52846974,0.64705884,0.37010676
VALIDATION,600-2020-04-29T12:39:21.327Z.jpg,pallets,0.61476356,0.52491105,0.29411766,0.4128114
VALIDATION,600-2020-04-29T12:39:21.327Z.jpg,pallets,0.5536332,0.38256228,0.32756633,0.29715303
VALIDATION,600-2020-04-29T12:39:21.327Z.jpg,pallets,0.54094577,0.28291816,0.15570934,0.15836298
VALIDATION,600-2020-04-29T12:39:21.327Z.jpg,pallets,0.93194926,0.27758008,0.65397924,0.13701068
VALIDATION,600-2020-04-29T12:39:21.327Z.jpg,pallets,0.5455594,0.59074736,0.31026527,0.50711745
VALIDATION,600-2020-04-29T12:39:21.327Z.jpg,pallets,0.97001153,0.16548042,0.46251443,0.021352313
VALIDATION,600-2020-04-29T12:39:21.327Z.jpg,pallets,0.57324106,0.45907474,0.33333334,0.34875444
VALIDATION,600-2020-04-29T12:39:21.327Z.jpg,pallets,0.9838524,0.93772244,0.4071511,0.48932385
VALIDATION,600-2020-04-29T12:39:21.327Z.jpg,pallets,0.26528257,0.8380783,0.019607844,0.28647688
VALIDATION,600-2020-04-29T12:39:21.327Z.jpg,pallets,0.9850058,0.4163701,0.67128026,0.25444838
VALIDATION,430-2020-04-29T12:29:25.086Z.jpg,,0,0,0,0
VALIDATION,338-2020-04-29T12:29:25.086Z.jpg,pallets,0.78469753,0.4039146,0.113879,0.1797153
VALIDATION,338-2020-04-29T12:29:25.086Z.jpg,pallets,0.95729536,0.7580071,0.019572955,0.52491105
VALIDATION,338-2020-04-29T12:29:25.086Z.jpg,pallets,0.90569395,0.5017794,0.03380783,0.32384342
VALIDATION,338-2020-04-29T12:29:25.086Z.jpg,pallets,0.9430605,0.6192171,0.001779359,0.4395018
VALIDATION,410-2020-04-29T12:29:25.086Z.jpg,pallets,0.9767981,0.89145905,0.013921114,0.017793594
VALIDATION,375-2020-04-29T12:29:25.086Z.jpg,,0,0,0,0
VALIDATION,572-2020-04-29T12:39:21.327Z.jpg,,0,0,0,0
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.6212121,0.4797048,0.422865,0.398524
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.6225895,0.63837636,0.422865,0.5664207
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.21900827,0.5848709,0.05922865,0.49815497
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.22451791,0.6715867,0.060606062,0.5848709
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.8305785,0.3892989,0.6170799,0.30811808
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.4214876,0.5627306,0.22176309,0.47416973
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.8305785,0.63653135,0.6184573,0.5608856
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.4201102,0.40036902,0.21349862,0.32841328
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.8236915,0.30627307,0.61432505,0.23616236
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.22451791,0.41512915,0.05647383,0.34501845
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.62396693,0.8690037,0.4214876,0.7915129
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.4214876,0.86346865,0.22589532,0.7933579
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.8374656,0.86715865,0.61570245,0.798893
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.23140496,0.73616236,0.053719006,0.65498155
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.4201102,0.6439114,0.22038567,0.5590406
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.61157024,0.3210332,0.4063361,0.24907748
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.8305785,0.798893,0.6225895,0.71955717
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.23002754,0.5,0.053719006,0.4188192
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.4214876,0.71402216,0.2231405,0.63837636
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.6212121,0.71955717,0.42699724,0.6439114
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.22451791,0.34501845,0.046831954,0.2712177
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.6212121,0.7933579,0.4201102,0.71586716
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.8292011,0.55535054,0.6212121,0.48154983
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.422865,0.47601476,0.21625344,0.40221402
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.4187328,0.797048,0.22176309,0.71955717
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.8264463,0.72509223,0.6212121,0.6457565
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.2231405,0.8081181,0.06198347,0.74354243
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.62396693,0.5590406,0.422865,0.48523986
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.4077135,0.3210332,0.20798898,0.2509225
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.8278237,0.47785977,0.62534434,0.39667895
TEST,520-2020-04-29T12:39:21.326Z.jpg,pallets,0.6198347,0.40036902,0.41597795,0.3118081
TEST,530-2020-04-29T12:39:21.326Z.jpg,pallets,0.87153137,0.976087,0.11921891,0.023913043
VALIDATION,455-2020-04-29T12:29:25.086Z.jpg,pallets,0.7810894,0.85557586,0.21788284,0.080438755
TEST,585-2020-04-29T12:39:21.327Z.jpg,,0,0,0,0
VALIDATION,470-2020-04-29T12:29:25.086Z.jpg,pallets,0.67793596,0.6316726,0.15302491,0.48398575
VALIDATION,470-2020-04-29T12:29:25.086Z.jpg,pallets,0.59430605,0.74377227,0.19928825,0.57295376
VALIDATION,470-2020-04-29T12:29:25.086Z.jpg,pallets,0.72064054,0.5498221,0.005338078,0.36298934
VALIDATION,470-2020-04-29T12:29:25.086Z.jpg,pallets,0.81672597,0.35231316,0.39323843,0.2188612
VALIDATION,53-2020-04-29T12:29:25.085Z.jpg,pallets,0.53751284,0.84200746,0.01336074,0.35687733
VALIDATION,53-2020-04-29T12:29:25.085Z.jpg,pallets,0.8766701,0.54832715,0.47482014,0.37546468
VALIDATION,53-2020-04-29T12:29:25.085Z.jpg,pallets,0.9044193,0.32899627,0.42857143,0.011152417
VALIDATION,53-2020-04-29T12:29:25.085Z.jpg,pallets,0.8766701,0.936803,0.45837617,0.4126394
VALIDATION,53-2020-04-29T12:29:25.085Z.jpg,pallets,0.8663926,0.43494424,0.46865365,0.30483273
VALIDATION,444-2020-04-29T12:29:25.086Z.jpg,pallets,0.7844828,0.56049824,0.31650245,0.37010676
VALIDATION,444-2020-04-29T12:29:25.086Z.jpg,pallets,0.8682266,0.76512456,0.33251232,0.61032027
VALIDATION,444-2020-04-29T12:29:25.086Z.jpg,pallets,0.8337439,0.8754448,0.33374384,0.71708184
VALIDATION,444-2020-04-29T12:29:25.086Z.jpg,pallets,0.87068963,0.24021353,0.3091133,0.06939502
VALIDATION,444-2020-04-29T12:29:25.086Z.jpg,pallets,0.8214286,0.33274022,0.31157637,0.18683274
VALIDATION,444-2020-04-29T12:29:25.086Z.jpg,pallets,0.82389164,0.4466192,0.27955666,0.27046263
VALIDATION,444-2020-04-29T12:29:25.086Z.jpg,pallets,0.82389164,0.6672598,0.35344827,0.4911032
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.98355603,0.31272727,0.6567318,0.24363637
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.8931141,0.6490909,0.4193217,0.4690909
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.6495375,0.37454545,0.45118192,0.3181818
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.3967112,0.7763636,0.20966084,0.63272727
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.98355603,0.43818182,0.68037,0.37818182
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.6135663,0.24,0.44912642,0.17636363
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.4028777,0.6290909,0.22713257,0.5090909
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.6659815,0.83454543,0.4337102,0.66727275
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.6454265,0.49272728,0.43782118,0.38181818
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.4090442,0.94,0.23329908,0.76363635
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.63617676,0.12727273,0.4193217,0.05272727
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.9773895,0.37454545,0.6659815,0.3109091
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.78006166,0.17272727,0.4429599,0.11090909
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.6752312,0.7509091,0.4337102,0.6127273
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.622816,0.42545456,0.42137718,0.34545454
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.4193217,0.85636365,0.24460432,0.71090907
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.96916753,0.5109091,0.6865365,0.44545454
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.65467626,0.29818183,0.42857143,0.22545454
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.3782117,0.6890909,0.21891059,0.5672727
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.672148,0.91818184,0.4028777,0.7418182
VALIDATION,30-2020-04-29T12:29:25.085Z.jpg,pallets,0.967112,0.24545455,0.663926,0.15454546
TEST,364-2020-04-29T12:29:25.086Z.jpg,pallets,0.98312235,0.88790035,0.046413504,0.012455516
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.77369666,0.6548043,0.60189575,0.57651246
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.57345974,0.29893237,0.40758294,0.23309608
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.17298578,0.3683274,0.002369668,0.29893237
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.37203792,0.66014236,0.2120853,0.59074736
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.96682465,0.5177936,0.80331755,0.4466192
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.1800948,0.6868327,0.003554502,0.6316726
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.7606635,0.4466192,0.6184834,0.37544483
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.36729857,0.29537368,0.21327014,0.23309608
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.99170613,0.67793596,0.81042653,0.613879
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.17654029,0.59786475,0.013033175,0.5391459
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.77606636,0.42882562,0.6054502,0.34875444
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.992891,0.5658363,0.806872,0.48576513
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.16824645,0.5498221,0.016587678,0.47508895
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.39691943,0.26334518,0.2014218,0.19039147
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.5651659,0.59430605,0.40876776,0.5302491
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.9727488,0.41814947,0.8092417,0.36476868
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.56161135,0.4074733,0.40876776,0.3469751
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.37677726,0.5053381,0.20616114,0.4466192
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.7772512,0.53736657,0.6078199,0.4644128
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.98815167,0.23131673,0.7914692,0.17615658
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.78317535,0.7241993,0.6042654,0.66548043
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.17772512,0.6245552,0.011848342,0.5711744
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.38270143,0.38434163,0.20023696,0.32384342
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.76184833,0.38967973,0.6078199,0.3024911
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.5675355,0.5676157,0.4099526,0.5
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.950237,0.46263346,0.80450237,0.39145908
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.7843602,0.5053381,0.6007109,0.43594307
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.5959716,0.6903915,0.40639812,0.6174377
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.38151658,0.6850534,0.21090047,0.6192171
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.9810427,0.64234877,0.81279624,0.57651246
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.17417061,0.42704627,0.009478673,0.36654803
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.37677726,0.4252669,0.20616114,0.35765123
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.75592417,0.46797153,0.5971564,0.39323843
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.9549763,0.73487544,0.79265404,0.66014236
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.18246445,0.4911032,0.014218009,0.4217082
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.5758294,0.46797153,0.40758294,0.4039146
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.77488154,0.2455516,0.5936019,0.18327402
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.99526066,0.35765123,0.79265404,0.29715303
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.5770142,0.36476868,0.40639812,0.29181495
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.77488154,0.6886121,0.59952605,0.61565834
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.77488154,0.5836299,0.6054502,0.52313167
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.37796208,0.71708184,0.21919431,0.64590746
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.95734596,0.27224198,0.80094784,0.21174377
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.17535545,0.39145908,0.007109005,0.31850535
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.58056873,0.5035587,0.41113743,0.4341637
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.1872038,0.28291816,0.013033175,0.20996441
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.5876777,0.5320285,0.40402845,0.46797153
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.3744076,0.36120996,0.20023696,0.30071175
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.978673,0.33629894,0.80094784,0.26156583
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.15521327,0.71708184,0.016587678,0.658363
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.38270143,0.4466192,0.20616114,0.38967973
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.75592417,0.3291815,0.61255926,0.24733096
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.578199,0.32740214,0.41232228,0.26512456
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.18246445,0.3113879,0.011848342,0.24733096
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.37677726,0.5320285,0.20734598,0.4733096
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.95734596,0.30960855,0.79383886,0.23309608
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.17417061,0.52313167,0.002369668,0.4466192
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.38388625,0.47508895,0.21090047,0.4217082
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.75236964,0.36120996,0.6042654,0.2846975
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.96445495,0.4074733,0.81279624,0.3291815
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.18246445,0.34163702,0.016587678,0.27224198
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.59123224,0.702847,0.3921801,0.6370107
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.75,0.29715303,0.6007109,0.2153025
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.3744076,0.62811387,0.20734598,0.56405693
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.57109004,0.27224198,0.4099526,0.20996441
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.38625592,0.56049824,0.22274882,0.5053381
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.7701422,0.6227758,0.59952605,0.5533808
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.9810427,0.6067616,0.81042653,0.54448396
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.18483412,0.5658363,0.014218009,0.51067615
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.9810427,0.4911032,0.8080569,0.42704627
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.5829384,0.4377224,0.3886256,0.37366548
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.9893365,0.7064057,0.81279624,0.6405694
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.7701422,0.55516016,0.6137441,0.4911032
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.9834123,0.59074736,0.806872,0.5177936
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.1943128,0.6530249,0.007109005,0.6032028
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.37796208,0.33985764,0.20023696,0.26868328
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.16824645,0.45373666,0.007109005,0.386121
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.58175355,0.62811387,0.42061612,0.5569395
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.38151658,0.5960854,0.20616114,0.5355872
TEST,418-2020-04-29T12:29:25.086Z.jpg,pallets,0.5758294,0.38790035,0.40047392,0.3113879
TEST,484-2020-04-29T12:29:25.086Z.jpg,,0,0,0,0
TEST,248-2020-04-29T12:29:25.085Z.jpg,,0,0,0,0
TEST,594-2020-04-29T12:39:21.327Z.jpg,,0,0,0,0
TEST,112-2020-04-29T12:29:25.085Z.jpg,pallets,0.7606635,0.3113879,0.27725118,0.16903915
TEST,112-2020-04-29T12:29:25.085Z.jpg,pallets,0.6800948,0.7455516,0.27251184,0.63879
TEST,112-2020-04-29T12:29:25.085Z.jpg,pallets,0.74170613,0.39145908,0.26303318,0.24733096
TEST,112-2020-04-29T12:29:25.085Z.jpg,pallets,0.70379144,0.88434166,0.30687204,0.7259787
TEST,112-2020-04-29T12:29:25.085Z.jpg,pallets,0.7310427,0.68149465,0.29620853,0.5338078
TEST,112-2020-04-29T12:29:25.085Z.jpg,pallets,0.8838863,0.49466193,0.29976302,0.37010676
TEST,112-2020-04-29T12:29:25.085Z.jpg,pallets,0.7203792,0.18683274,0.28317535,0.06227758
TEST,112-2020-04-29T12:29:25.085Z.jpg,pallets,0.7819905,0.5818505,0.29620853,0.46797153
TEST,112-2020-04-29T12:29:25.085Z.jpg,pallets,0.6706161,0.9519573,0.264218,0.8096085
TEST,193-2020-04-29T12:29:25.085Z.jpg,pallets,0.6125385,0.94678897,0.29290852,0.7119266
TEST,339-2020-04-29T12:29:25.086Z.jpg,pallets,0.9351145,0.66548043,0.5470738,0.5480427
TEST,339-2020-04-29T12:29:25.086Z.jpg,pallets,0.9681934,0.17615658,0.24554707,0.003558719
TEST,339-2020-04-29T12:29:25.086Z.jpg,pallets,0.92239183,0.9039146,0.53816795,0.73487544
TEST,339-2020-04-29T12:29:25.086Z.jpg,pallets,0.92239183,0.5480427,0.5470738,0.4039146
TEST,339-2020-04-29T12:29:25.086Z.jpg,pallets,0.93002546,0.43594307,0.59923667,0.29893237
TEST,339-2020-04-29T12:29:25.086Z.jpg,pallets,0.9249364,0.29715303,0.5687023,0.14412811
TEST,339-2020-04-29T12:29:25.086Z.jpg,pallets,1,0.7900356,0.52671754,0.64590746
TEST,339-2020-04-29T12:29:25.086Z.jpg,pallets,0.5089058,0.92348754,0.013994911,0.23309608
TEST,468-2020-04-29T12:29:25.086Z.jpg,pallets,0.97944504,0.91413236,0.020554984,0.021466905
TEST,439-2020-04-29T12:29:25.086Z.jpg,,0,0,0,0
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.37518036,0.77046263,0.051948052,0.6761566
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.6883117,0.77935946,0.3795094,0.67793596
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.3838384,0.57651246,0.064935066,0.46263346
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.3953824,0.6975089,0.043290045,0.6014235
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.6507937,0.29003558,0.3953824,0.16192171
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.6796537,0.4377224,0.3795094,0.34163702
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.6825397,0.48932385,0.3780664,0.4039146
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.37662336,0.6245552,0.066378064,0.52669036
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.34199134,0.5,0.054834057,0.39323843
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.6796537,0.5818505,0.3795094,0.4430605
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.9191919,0.7419929,0.6854257,0.21174377
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.36940837,0.3594306,0.0995671,0.26156583
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.6724387,0.6850534,0.37373737,0.5836299
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.6637807,0.37010676,0.38528138,0.27046263
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.34487733,0.4163701,0.06204906,0.33629894
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.66233766,0.6209964,0.37373737,0.52669036
TEST,170-2020-04-29T12:29:25.085Z.jpg,pallets,0.35786435,0.2758007,0.07070707,0.15658364
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.6117825,0.44280443,0.35196376,0.34870848
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.58459216,0.8284133,0.29909366,0.71771216
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.29456192,0.6199262,0.06646526,0.55166054
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.9305136,0.55166054,0.62990934,0.43173432
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.30513597,0.80258304,0.067975834,0.71402216
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.2839879,0.603321,0.0407855,0.50738007
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.61933535,0.1605166,0.326284,0.079335794
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.336858,0.43542436,0.081571,0.36162362
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.93353474,0.71955717,0.6163142,0.5867159
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.6283988,0.32287824,0.36555892,0.23431735
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.58912385,0.48523986,0.33534744,0.398524
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.5498489,0.7287823,0.30513597,0.63653135
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.326284,0.51291513,0.081571,0.4280443
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.92749244,0.6273063,0.6329305,0.51476014
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.56646526,0.6512915,0.31722054,0.5811808
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.61933535,0.23616236,0.34138972,0.15313654
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.2205438,0.30258304,0.004531722,0.25830257
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.2960725,0.701107,0.051359516,0.6107011
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.9441088,0.7933579,0.60725075,0.67343175
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.5770393,0.5701107,0.31117824,0.4907749
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.9471299,0.8726937,0.6117825,0.74538743
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.58459216,0.6107011,0.32779455,0.5405904
TEST,176-2020-04-29T12:29:25.085Z.jpg,pallets,0.62537766,0.39667895,0.33383685,0.30811808
TEST,597-2020-04-29T12:39:21.327Z.jpg,,0,0,0,0
TEST,194-2020-04-29T12:29:25.085Z.jpg,pallets,0.8512586,0.38256228,0.40389016,0.29893237
TEST,194-2020-04-29T12:29:25.085Z.jpg,pallets,0.98398167,0.6209964,0.40045768,0.519573
